_id,Czas_Rejestracji,Liczba_Wolnych_Miejsc,Liczba_Poj_Wjezdzajacych,Liczba_Poj_Wyjezdzajacych,Nazwa
1637,2025-01-14 10:29:16.820000,49,0,0,PR12 - Klecina - pętla MPK
1638,2025-01-14 10:27:40.287000,2,0,0,PR09 - ul. Opolska-Karwińska
1639,2025-01-14 10:59:22.140000,-11,0,0,PR11 - ul. Ślężna-Kamienna
1640,2025-01-14 10:27:40.287000,2,0,0,PR09 - ul. Opolska-Karwińska
1641,2025-01-14 10:56:32.587000,20,0,0,PR06 - ul. Kosmonautów-Boguszowska
1642,2025-01-14 11:08:41.087000,127,2,2,PR08 - ul. Opolska-Głubczycka
1643,2025-01-14 09:05:07.813000,34,0,0,PR05 - ul. Bardzka-Świeradowska
1644,2025-01-14 09:26:25.370000,-294,0,0,PR15 - ul. Kamiennogórska
1645,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
1646,2025-01-14 11:28:55.693000,45,0,0,PR12 - Klecina - pętla MPK
1647,2025-01-14 11:33:11.333000,-50,1,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1648,2025-01-14 11:20:07.913000,26,0,0,PR03B - Grabiszyn północ
1649,2025-01-14 11:34:59.053000,107,1,1,PR01B - Psie Pole - Stacja PKP parking nr 3
1650,2025-01-14 11:18:59.217000,20,0,0,PR03A - Grabiszyn południe
1651,2025-01-14 10:50:55.173000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1652,2025-01-14 11:32:34.817000,38,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1653,2025-01-14 11:33:53.563000,-12,0,1,PR11 - ul. Ślężna-Kamienna
1654,2025-01-14 10:27:40.287000,2,0,0,PR09 - ul. Opolska-Karwińska
1655,2025-01-14 11:18:04.640000,19,0,0,PR06 - ul. Kosmonautów-Boguszowska
1656,2025-01-14 11:32:32.067000,125,1,1,PR08 - ul. Opolska-Głubczycka
1657,2025-01-14 09:05:07.813000,34,0,0,PR05 - ul. Bardzka-Świeradowska
1658,2025-01-14 09:26:25.370000,-294,0,0,PR15 - ul. Kamiennogórska
1659,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
1660,2025-01-14 09:05:07.813000,34,0,0,PR05 - ul. Bardzka-Świeradowska
1661,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
1662,2025-01-14 11:53:01.870000,25,0,0,PR03B - Grabiszyn północ
1663,2025-01-14 11:58:26.290000,38,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1664,2025-01-14 11:18:04.640000,19,0,0,PR06 - ul. Kosmonautów-Boguszowska
1665,2025-01-14 09:26:25.370000,-294,0,0,PR15 - ul. Kamiennogórska
1666,2025-01-14 14:38:17.330000,25,0,1,PR06 - ul. Kosmonautów-Boguszowska
1667,2025-01-14 14:49:31.217000,45,1,0,PR12 - Klecina - pętla MPK
1668,2025-01-14 14:48:26.750000,-7,1,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1669,2025-01-14 14:40:54.647000,27,0,0,PR03B - Grabiszyn północ
1670,2025-01-14 14:49:06.687000,106,0,2,PR01B - Psie Pole - Stacja PKP parking nr 3
1671,2025-01-14 14:40:41.690000,20,0,0,PR03A - Grabiszyn południe
1672,2025-01-14 14:32:12.203000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1673,2025-01-14 14:53:44.723000,44,2,0,PR12 - Klecina - pętla MPK
1674,2025-01-14 14:54:58.407000,-3,2,5,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1675,2025-01-14 14:40:54.647000,27,0,0,PR03B - Grabiszyn północ
1676,2025-01-14 14:51:10.583000,109,0,2,PR01B - Psie Pole - Stacja PKP parking nr 3
1677,2025-01-14 14:53:34.347000,21,0,1,PR03A - Grabiszyn południe
1678,2025-01-14 14:52:19.157000,41,1,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1679,2025-01-14 14:51:06.267000,41,0,1,PR04 - ul. Snycerska-Majchra (Leśnica)
1680,2025-01-14 14:54:55.793000,3,0,1,PR11 - ul. Ślężna-Kamienna
1681,2025-01-14 14:54:01.683000,1694498849,0,1,PR10 - ul. Grabiszyńska (Oporów)
1682,2025-01-14 14:22:46.370000,0,0,0,PR09 - ul. Opolska-Karwińska
1683,2025-01-14 14:47:15.320000,24,0,0,PR06 - ul. Kosmonautów-Boguszowska
1684,2025-01-14 14:50:33.210000,131,1,0,PR08 - ul. Opolska-Głubczycka
1685,2025-01-14 13:59:02.940000,33,0,0,PR05 - ul. Bardzka-Świeradowska
1686,2025-01-14 12:37:35.520000,-294,0,0,PR15 - ul. Kamiennogórska
1687,2025-01-14 14:48:05.483000,20,0,0,PR17 -  ul. Osobowicka
1688,2025-01-14 14:53:44.723000,44,0,0,PR12 - Klecina - pętla MPK
1689,2025-01-14 15:04:45.233000,5,2,5,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1690,2025-01-14 14:40:54.647000,27,0,0,PR03B - Grabiszyn północ
1691,2025-01-14 15:04:37.333000,107,1,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1692,2025-01-14 15:01:22.150000,22,0,1,PR03A - Grabiszyn południe
1693,2025-01-14 14:56:46.907000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1694,2025-01-14 15:12:13.067000,46,0,1,PR12 - Klecina - pętla MPK
1695,2025-01-14 15:13:27.317000,17,1,2,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1696,2025-01-14 15:08:02.410000,28,0,0,PR03B - Grabiszyn północ
1697,2025-01-14 15:14:42.987000,110,1,7,PR01B - Psie Pole - Stacja PKP parking nr 3
1698,2025-01-14 15:13:31.750000,24,0,1,PR03A - Grabiszyn południe
1699,2025-01-14 14:56:46.907000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1700,2025-01-14 15:12:58.627000,44,0,1,PR04 - ul. Snycerska-Majchra (Leśnica)
1701,2025-01-14 15:05:08.477000,4,0,0,PR11 - ul. Ślężna-Kamienna
1702,2025-01-14 01:50:31.757000,42,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1703,2025-01-14 02:23:17.753000,35,0,0,PR03B - Grabiszyn północ
1704,2025-01-14 04:13:53.567000,109,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1811,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1705,2025-01-14 01:19:34.377000,45,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1706,2025-01-14 04:11:50.643000,18,0,0,PR11 - ul. Ślężna-Kamienna
1707,2025-01-14 00:08:32.137000,11,0,0,PR09 - ul. Opolska-Karwińska
1708,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1709,2025-01-14 05:15:33.023000,108,0,1,PR01B - Psie Pole - Stacja PKP parking nr 3
1710,2025-01-14 01:50:31.757000,42,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1711,2025-01-14 02:23:17.753000,35,0,0,PR03B - Grabiszyn północ
1712,2025-01-14 05:44:58.587000,105,1,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1713,2025-01-14 05:19:49.887000,45,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1714,2025-01-14 05:44:12.127000,77,1,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1715,2025-01-14 05:44:08.793000,4,2,0,PR11 - ul. Ślężna-Kamienna
1716,2025-01-14 00:08:32.137000,11,0,0,PR09 - ul. Opolska-Karwińska
1717,2025-01-14 05:28:14.713000,80,0,0,PR06 - ul. Kosmonautów-Boguszowska
1718,2025-01-14 05:44:20.907000,157,2,0,PR08 - ul. Opolska-Głubczycka
1719,2025-01-14 04:44:33.023000,-290,0,0,PR15 - ul. Kamiennogórska
1720,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1721,2025-01-14 06:54:07.967000,3,1,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1722,2025-01-14 06:15:52,34,0,0,PR03B - Grabiszyn północ
1723,2025-01-14 06:54:09.873000,88,5,2,PR01B - Psie Pole - Stacja PKP parking nr 3
1724,2025-01-14 06:31:21.290000,52,0,0,PR03A - Grabiszyn południe
1725,2025-01-14 06:13:39.790000,43,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1726,2025-01-14 06:49:56.997000,68,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1727,2025-01-14 06:19:24.823000,0,0,0,PR11 - ul. Ślężna-Kamienna
1728,2025-01-14 06:54:31.693000,6,1,0,PR09 - ul. Opolska-Karwińska
1729,2025-01-14 06:51:59.797000,54,1,0,PR06 - ul. Kosmonautów-Boguszowska
1730,2025-01-14 06:54:16.653000,151,1,0,PR08 - ul. Opolska-Głubczycka
1731,2025-01-14 06:41:55.313000,38,0,0,PR05 - ul. Bardzka-Świeradowska
1732,2025-01-14 06:37:24.740000,-292,0,0,PR15 - ul. Kamiennogórska
1733,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1734,2025-01-14 07:08:25.073000,-11,2,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1735,2025-01-14 07:06:08.897000,32,1,0,PR03B - Grabiszyn północ
1736,2025-01-14 07:09:29.843000,94,2,3,PR01B - Psie Pole - Stacja PKP parking nr 3
1737,2025-01-14 07:00:13.487000,51,0,0,PR03A - Grabiszyn południe
1738,2025-01-14 07:09:45.673000,42,0,2,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1739,2025-01-14 07:09:56.190000,60,3,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1740,2025-01-14 06:19:24.823000,0,0,0,PR11 - ul. Ślężna-Kamienna
1741,2025-01-14 06:54:31.693000,6,0,0,PR09 - ul. Opolska-Karwińska
1742,2025-01-14 07:09:06.530000,49,3,0,PR06 - ul. Kosmonautów-Boguszowska
1743,2025-01-14 07:09:51.300000,148,1,0,PR08 - ul. Opolska-Głubczycka
1744,2025-01-14 06:41:55.313000,38,0,0,PR05 - ul. Bardzka-Świeradowska
1745,2025-01-14 07:09:30.920000,-294,3,2,PR15 - ul. Kamiennogórska
1746,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1747,2025-01-14 01:50:31.757000,42,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1748,2025-01-14 02:23:17.753000,35,0,0,PR03B - Grabiszyn północ
1749,2025-01-14 05:44:58.587000,105,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1750,2025-01-14 05:19:49.887000,45,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1751,2025-01-14 05:44:12.127000,77,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1752,2025-01-14 05:45:50.377000,3,1,0,PR11 - ul. Ślężna-Kamienna
1753,2025-01-14 05:59:51.050000,38,3,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1754,2025-01-14 02:23:17.753000,35,0,0,PR03B - Grabiszyn północ
1755,2025-01-14 05:58:47.167000,104,1,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1756,2025-01-14 05:55:22.843000,56,1,0,PR03A - Grabiszyn południe
1757,2025-01-14 05:51:06.033000,44,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1758,2025-01-14 05:55:05.630000,76,1,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1759,2025-01-14 05:52:54.303000,1,0,0,PR11 - ul. Ślężna-Kamienna
1760,2025-01-14 00:08:32.137000,11,0,0,PR09 - ul. Opolska-Karwińska
1761,2025-01-14 05:57:18.260000,77,1,0,PR06 - ul. Kosmonautów-Boguszowska
1762,2025-01-14 05:56:39.217000,161,1,0,PR08 - ul. Opolska-Głubczycka
1763,2025-01-14 04:44:33.023000,-290,0,0,PR15 - ul. Kamiennogórska
1764,2025-01-14 06:17:34.060000,33,2,2,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1765,2025-01-14 06:15:52,34,1,0,PR03B - Grabiszyn północ
1766,2025-01-14 06:17:07.523000,97,0,1,PR01B - Psie Pole - Stacja PKP parking nr 3
1767,2025-01-14 06:19:55.300000,54,1,0,PR03A - Grabiszyn południe
1768,2025-01-14 06:13:39.790000,43,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1769,2025-01-14 06:19:46.823000,75,2,1,PR04 - ul. Snycerska-Majchra (Leśnica)
1770,2025-01-14 06:19:24.823000,0,1,0,PR11 - ul. Ślężna-Kamienna
1771,2025-01-14 06:17:38.933000,10,1,0,PR09 - ul. Opolska-Karwińska
1772,2025-01-14 06:19:10.377000,70,2,0,PR06 - ul. Kosmonautów-Boguszowska
1773,2025-01-14 06:17:14.590000,156,1,0,PR08 - ul. Opolska-Głubczycka
1774,2025-01-14 06:10:28.890000,-291,0,0,PR15 - ul. Kamiennogórska
1775,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1776,2025-01-14 06:39:45.363000,14,7,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1777,2025-01-14 06:15:52,34,0,0,PR03B - Grabiszyn północ
1778,2025-01-14 06:35:29.937000,94,1,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1779,2025-01-14 06:13:39.790000,43,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1780,2025-01-14 06:38:41.920000,72,1,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1781,2025-01-14 06:19:24.823000,0,0,0,PR11 - ul. Ślężna-Kamienna
1782,2025-01-14 06:38:14.327000,7,2,0,PR09 - ul. Opolska-Karwińska
1783,2025-01-14 06:39:48.630000,63,4,0,PR06 - ul. Kosmonautów-Boguszowska
1784,2025-01-14 06:35:51.487000,155,0,1,PR08 - ul. Opolska-Głubczycka
1785,2025-01-14 06:31:25.990000,39,0,0,PR05 - ul. Bardzka-Świeradowska
1786,2025-01-14 06:37:24.740000,-292,1,0,PR15 - ul. Kamiennogórska
1787,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1788,2025-01-14 06:44:55.573000,11,3,1,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1789,2025-01-14 06:15:52,34,0,0,PR03B - Grabiszyn północ
1790,2025-01-14 06:44:40.430000,90,4,1,PR01B - Psie Pole - Stacja PKP parking nr 3
1791,2025-01-14 06:31:21.290000,52,0,0,PR03A - Grabiszyn południe
1792,2025-01-14 06:13:39.790000,43,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1793,2025-01-14 06:44:42.697000,71,1,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1794,2025-01-14 06:19:24.823000,0,0,0,PR11 - ul. Ślężna-Kamienna
1795,2025-01-14 06:38:14.327000,7,0,0,PR09 - ul. Opolska-Karwińska
1796,2025-01-14 06:44:28.940000,59,4,0,PR06 - ul. Kosmonautów-Boguszowska
1797,2025-01-14 06:35:51.487000,155,0,0,PR08 - ul. Opolska-Głubczycka
1798,2025-01-14 06:41:55.313000,38,1,0,PR05 - ul. Bardzka-Świeradowska
1799,2025-01-14 06:37:24.740000,-292,0,0,PR15 - ul. Kamiennogórska
1800,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
1801,2025-01-14 06:59:17.043000,-4,6,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1802,2025-01-14 06:15:52,34,0,0,PR03B - Grabiszyn północ
1803,2025-01-14 06:59:39,92,1,4,PR01B - Psie Pole - Stacja PKP parking nr 3
1804,2025-01-14 06:31:21.290000,52,0,0,PR03A - Grabiszyn południe
1805,2025-01-14 06:13:39.790000,43,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1806,2025-01-14 06:19:24.823000,0,0,0,PR11 - ul. Ślężna-Kamienna
1807,2025-01-14 06:54:31.693000,6,0,0,PR09 - ul. Opolska-Karwińska
1808,2025-01-14 06:51:59.797000,54,0,0,PR06 - ul. Kosmonautów-Boguszowska
1809,2025-01-14 06:58:52.460000,152,0,2,PR08 - ul. Opolska-Głubczycka
1810,2025-01-14 06:37:24.740000,-292,0,0,PR15 - ul. Kamiennogórska
1812,2025-01-14 01:50:31.757000,42,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1813,2025-01-14 02:23:17.753000,35,0,0,PR03B - Grabiszyn północ
1814,2025-01-14 04:13:53.567000,109,1,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1815,2025-01-14 01:19:34.377000,45,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1816,2025-01-14 04:11:50.643000,18,1,0,PR11 - ul. Ślężna-Kamienna
1817,2025-01-14 00:08:32.137000,11,0,0,PR09 - ul. Opolska-Karwińska
1818,2025-01-14 00:40:31.120000,23,0,0,PR17 -  ul. Osobowicka
